timestamp(s),px(m),py(m),pz(m),qw,qx,qy,qz
320369.707166,-7.028829,-9.791263,0.591850,0.496409,-0.574662,-0.496112,0.420969
320369.741201,-7.066515,-9.801721,0.585432,0.503864,-0.584874,-0.484982,0.410897
320369.775021,-7.099135,-9.810100,0.581021,0.504357,-0.597078,-0.479735,0.398719
320369.809003,-7.132258,-9.810844,0.585075,0.508710,-0.612584,-0.468734,0.382418
320369.842822,-7.164199,-9.808141,0.589986,0.516918,-0.627166,-0.452088,0.367526
320369.876760,-7.190329,-9.802568,0.593113,0.522220,-0.637188,-0.439671,0.357725
320369.910580,-7.214624,-9.796523,0.597696,0.524568,-0.643609,-0.431843,0.352290
320369.944533,-7.240782,-9.788233,0.604552,0.527625,-0.650226,-0.422549,0.346800
320369.978352,-7.263155,-9.777030,0.611315,0.534726,-0.656611,-0.410192,0.338634
320370.012278,-7.285550,-9.765141,0.616588,0.543990,-0.662295,-0.395955,0.329635
320370.046097,-7.304996,-9.748358,0.620769,0.551301,-0.667445,-0.382122,0.323367
320370.080030,-7.317701,-9.728643,0.621997,0.557219,-0.671730,-0.370279,0.318087
320370.113850,-7.326027,-9.705135,0.621062,0.560492,-0.679244,-0.357576,0.310830
320370.147761,-7.341559,-9.684612,0.618474,0.561055,-0.688431,-0.345518,0.303147
320370.181581,-7.359507,-9.658433,0.616470,0.564795,-0.695246,-0.334326,0.293030
320370.215464,-7.369790,-9.628112,0.613478,0.574448,-0.697617,-0.322861,0.281250
320370.249284,-7.392627,-9.604043,0.606637,0.582883,-0.699779,-0.312782,0.269673
320370.283159,-7.412285,-9.580862,0.604266,0.590649,-0.702237,-0.302200,0.258209
320370.316979,-7.436567,-9.558189,0.600113,0.597040,-0.704358,-0.293219,0.247883
320370.350840,-7.460245,-9.536653,0.597809,0.601234,-0.706964,-0.286044,0.238532
320370.384660,-7.485402,-9.515063,0.597810,0.602090,-0.712834,-0.276902,0.229523
320370.418510,-7.506194,-9.490374,0.601260,0.601482,-0.720508,-0.264511,0.221632
320370.452330,-7.525954,-9.462864,0.606327,0.601412,-0.727369,-0.253028,0.212637
320370.486169,-7.547449,-9.435596,0.611458,0.604810,-0.729496,-0.245265,0.204659
320370.519989,-7.570353,-9.407286,0.616251,0.609121,-0.728405,-0.241018,0.200766
320370.553839,-7.592854,-9.383803,0.620467,0.610820,-0.727924,-0.239245,0.199468
320370.587658,-7.615487,-9.359043,0.623838,0.611306,-0.729311,-0.235099,0.197836
320370.621525,-7.638095,-9.333413,0.627610,0.611783,-0.732621,-0.226238,0.194434
320370.655345,-7.661198,-9.310809,0.630424,0.613603,-0.735559,-0.216693,0.188383
320370.689211,-7.676814,-9.285522,0.628533,0.616930,-0.736460,-0.209770,0.181719
320370.723031,-7.688072,-9.260719,0.624694,0.618176,-0.737643,-0.205742,0.177233
320370.756890,-7.701205,-9.237867,0.619918,0.619004,-0.738644,-0.202152,0.174282
320370.790709,-7.720184,-9.214951,0.615583,0.620435,-0.739342,-0.197977,0.170993
320370.824568,-7.738298,-9.192904,0.610496,0.622080,-0.740081,-0.192795,0.167708
320370.858388,-7.759531,-9.169401,0.606911,0.623495,-0.741531,-0.185612,0.164116
320370.892247,-7.781275,-9.144733,0.603904,0.625131,-0.743421,-0.176275,0.159576
320370.926066,-7.803019,-9.119261,0.601514,0.627497,-0.744942,-0.166331,0.153760
320370.959917,-7.824648,-9.092731,0.598547,0.630640,-0.745607,-0.157839,0.146461
320370.993736,-7.846906,-9.065977,0.595916,0.633498,-0.746362,-0.150175,0.138101
320371.027567,-7.870245,-9.037656,0.595955,0.636154,-0.746827,-0.142436,0.131413
320371.061387,-7.892187,-9.010920,0.596774,0.637229,-0.747776,-0.135206,0.128412
320371.095206,-7.915155,-8.985090,0.598556,0.634492,-0.751938,-0.128101,0.124896
320371.129026,-7.933015,-8.956485,0.603042,0.631279,-0.758079,-0.117093,0.114419
320371.162835,-7.946026,-8.925867,0.607735,0.636166,-0.758199,-0.102615,0.099479
320371.196655,-7.960141,-8.896630,0.611494,0.642586,-0.755765,-0.090235,0.088094
320371.230424,-7.977497,-8.869728,0.611281,0.645116,-0.754721,-0.083833,0.084821
320371.264244,-7.992334,-8.842922,0.610095,0.641401,-0.758047,-0.080789,0.086271
320371.298027,-8.006167,-8.814805,0.609529,0.636456,-0.762764,-0.075218,0.086351
320371.331846,-8.026992,-8.784686,0.606816,0.634870,-0.765569,-0.066171,0.080405
320371.365614,-8.037535,-8.753872,0.601730,0.636379,-0.766021,-0.057445,0.070237
320371.399434,-8.047123,-8.721942,0.594656,0.637562,-0.766292,-0.050547,0.061293
320371.433185,-8.060039,-8.691927,0.585623,0.637063,-0.767375,-0.044381,0.057591
320371.467005,-8.073179,-8.660581,0.578118,0.636456,-0.768201,-0.038487,0.057527
320371.500770,-8.081389,-8.626460,0.570095,0.636258,-0.768725,-0.033665,0.055717
320371.534590,-8.089670,-8.589557,0.563527,0.636011,-0.769451,-0.029117,0.050874
320371.568337,-8.096383,-8.549539,0.558412,0.637365,-0.768893,-0.022880,0.045236
320371.602157,-8.100163,-8.510777,0.555277,0.640165,-0.767027,-0.016347,0.039878
320371.635887,-8.107711,-8.474355,0.553175,0.642481,-0.765323,-0.013858,0.036142
320371.669707,-8.116282,-8.438222,0.551636,0.641410,-0.766376,-0.015061,0.032171
320371.703418,-8.125178,-8.400620,0.552780,0.634427,-0.772338,-0.016801,0.026720
320371.737237,-8.126696,-8.358978,0.558262,0.623164,-0.781741,-0.014826,0.018087
320371.770907,-8.133754,-8.317697,0.566635,0.621354,-0.783480,-0.005942,0.006513
320371.804727,-8.132213,-8.281912,0.575838,0.624112,-0.781333,0.001463,0.000312
320371.838354,-8.134672,-8.247371,0.581447,0.626276,-0.779599,-0.001037,0.001613
320371.872173,-8.141724,-8.213260,0.586085,0.627694,-0.778373,-0.008272,0.008190
320371.905740,-8.152301,-8.176058,0.589994,0.627153,-0.778618,-0.012371,0.016741
320371.939559,-8.160554,-8.139630,0.593664,0.626204,-0.779215,-0.011410,0.023706
320371.973088,-8.169335,-8.103652,0.597196,0.625989,-0.779321,-0.009567,0.026541
320372.006908,-8.177589,-8.066556,0.598529,0.627949,-0.777881,-0.008223,0.022678
320372.040368,-8.184197,-8.029073,0.597911,0.631842,-0.774945,-0.004220,0.014757
320372.074188,-8.194638,-7.988674,0.597242,0.635448,-0.772107,0.002109,0.007174
320372.107677,-8.203849,-7.947961,0.594688,0.639310,-0.768910,0.007662,0.001403
320372.141497,-8.211401,-7.909561,0.590533,0.642796,-0.765971,0.009896,-0.002204
320372.174982,-8.217416,-7.872044,0.585868,0.644762,-0.764300,0.010097,-0.005025
320372.208802,-8.227849,-7.833902,0.584937,0.646507,-0.762749,0.012575,-0.009171
320372.242337,-8.233898,-7.795233,0.584840,0.647615,-0.761580,0.018014,-0.016299
320372.276156,-8.241327,-7.757240,0.585057,0.647586,-0.761254,0.024672,-0.022705
320372.309751,-8.247750,-7.721560,0.586773,0.644252,-0.763866,0.030327,-0.022976
320372.343571,-8.254020,-7.684674,0.593225,0.638146,-0.768660,0.038156,-0.021836
320372.377169,-8.255164,-7.648150,0.601674,0.634952,-0.770694,0.047118,-0.025443
320372.410989,-8.259276,-7.609907,0.607855,0.636210,-0.769116,0.052274,-0.031061
320372.444618,-8.264966,-7.572999,0.610207,0.637793,-0.767687,0.053401,-0.032009
320372.478438,-8.262873,-7.542954,0.610266,0.636405,-0.769065,0.053121,-0.026560
320372.512091,-8.259611,-7.511531,0.610479,0.632681,-0.772245,0.053243,-0.022750
320372.545911,-8.265056,-7.473207,0.610717,0.629870,-0.774402,0.054884,-0.023495
320372.579565,-8.263669,-7.436240,0.609320,0.628894,-0.774932,0.057488,-0.025836
320372.613385,-8.259511,-7.399457,0.606106,0.629448,-0.774129,0.060928,-0.028428
320372.647085,-8.254084,-7.363838,0.600355,0.629494,-0.773777,0.064106,-0.029933
320372.680904,-8.253821,-7.326154,0.593333,0.629762,-0.773496,0.065395,-0.028748
320372.714610,-8.254208,-7.288623,0.585256,0.630472,-0.773232,0.063357,-0.024553
320372.748430,-8.251183,-7.252737,0.578479,0.631568,-0.772928,0.057709,-0.019336
320372.782137,-8.235667,-7.219339,0.574250,0.633719,-0.771578,0.052595,-0.017378
320372.815956,-8.217847,-7.183483,0.570484,0.637724,-0.768427,0.049022,-0.020612
320372.849664,-8.214817,-7.145895,0.563601,0.641185,-0.765823,0.042886,-0.023619
320372.883484,-8.214060,-7.104387,0.559161,0.639069,-0.767931,0.036392,-0.023420
320372.917174,-8.215458,-7.062198,0.556302,0.631619,-0.774297,0.032253,-0.021953
320372.950994,-8.214064,-7.023555,0.555772,0.624955,-0.779810,0.028058,-0.023246
320372.984683,-8.212273,-6.986582,0.556328,0.621493,-0.782804,0.020182,-0.023589
320373.018502,-8.210330,-6.950272,0.556371,0.617820,-0.786010,0.010903,-0.019191
320373.052273,-8.209798,-6.913325,0.556932,0.613728,-0.789389,0.003060,-0.013917
320373.086093,-8.208401,-6.875821,0.557341,0.609766,-0.792540,-0.001593,-0.007964
320373.119913,-8.205084,-6.837367,0.557652,0.605659,-0.795719,-0.000923,-0.002988
320373.153732,-8.201073,-6.798675,0.558526,0.603673,-0.797229,0.002227,-0.000762
320373.187552,-8.193590,-6.760859,0.557142,0.603225,-0.797568,0.002189,-0.000742
320373.221371,-8.185895,-6.723312,0.554409,0.605933,-0.795512,0.000223,-0.002211
320373.255191,-8.179638,-6.683383,0.551473,0.609420,-0.792837,0.000472,-0.004186
320373.289011,-8.175530,-6.641284,0.548735,0.613466,-0.789694,0.002680,-0.005994
320373.322830,-8.172911,-6.597429,0.546058,0.618200,-0.785957,0.005001,-0.008611
320373.356650,-8.174499,-6.551024,0.543181,0.622236,-0.782697,0.008138,-0.011856
320373.390470,-8.173963,-6.507563,0.544415,0.625409,-0.780064,0.013117,-0.013835
320373.424290,-8.173114,-6.465143,0.545934,0.628034,-0.777844,0.016359,-0.016264
320373.458109,-8.173142,-6.425326,0.546707,0.628229,-0.777649,0.013663,-0.020080
320373.491929,-8.170011,-6.390848,0.549105,0.626211,-0.779294,0.008455,-0.022111
320373.525748,-8.169202,-6.355155,0.556898,0.623499,-0.781506,0.006711,-0.021291
320373.559568,-8.169649,-6.318658,0.566720,0.625271,-0.779980,0.008089,-0.024524
320373.593388,-8.166500,-6.286596,0.573609,0.628761,-0.777054,0.006674,-0.028323
320373.627208,-8.158297,-6.261274,0.579935,0.632247,-0.774301,0.002924,-0.026700
320373.661027,-8.151011,-6.235799,0.584063,0.632605,-0.774233,-0.000533,-0.019357
320373.694847,-8.141777,-6.211019,0.588731,0.630670,-0.775972,-0.001760,-0.010936
320373.728667,-8.141224,-6.175034,0.593006,0.628795,-0.777554,0.000274,-0.005252
320373.762486,-8.137323,-6.141534,0.594912,0.627316,-0.778753,0.003037,-0.002810
320373.796306,-8.130129,-6.109680,0.594177,0.626814,-0.779155,0.003953,-0.002540
320373.830126,-8.122558,-6.077079,0.590925,0.626570,-0.779347,0.004269,-0.003028
320373.863945,-8.116634,-6.042348,0.586855,0.625523,-0.780179,0.006154,-0.001998
320373.897765,-8.109093,-6.009514,0.582159,0.625568,-0.780144,0.006328,0.001012
320373.931585,-8.102358,-5.975005,0.576366,0.625460,-0.780237,0.003588,0.004269
320373.965404,-8.095773,-5.939372,0.569949,0.627306,-0.778741,-0.001545,0.006845
320373.999224,-8.080731,-5.912237,0.564089,0.629324,-0.777028,-0.007763,0.010881
320374.033044,-8.073047,-5.875750,0.557765,0.630740,-0.775672,-0.014769,0.016801
320374.066864,-8.064622,-5.838799,0.553981,0.629833,-0.776049,-0.021727,0.024234
320374.100683,-8.052096,-5.806633,0.553151,0.628784,-0.776493,-0.027745,0.030344
320374.134503,-8.042168,-5.769687,0.554541,0.628126,-0.776655,-0.033134,0.034162
320374.168322,-8.033051,-5.730919,0.558235,0.625425,-0.778505,-0.036683,0.037782
320374.202142,-8.020757,-5.695955,0.564438,0.622065,-0.780918,-0.038613,0.041379
320374.235962,-8.007413,-5.662829,0.572077,0.620495,-0.781959,-0.039841,0.044030
320374.269781,-7.997300,-5.626498,0.578852,0.620888,-0.781458,-0.042001,0.045358
320374.303601,-7.990660,-5.587410,0.584725,0.621752,-0.780529,-0.044286,0.047302
320374.337421,-7.986191,-5.547693,0.589866,0.621104,-0.780899,-0.044817,0.049178
320374.371241,-7.982428,-5.508383,0.594703,0.619568,-0.782004,-0.043974,0.051687
320374.405060,-7.981801,-5.465600,0.598540,0.619840,-0.781766,-0.042502,0.053233
320374.438880,-7.980661,-5.425696,0.599856,0.622056,-0.780065,-0.042368,0.052452
320374.472700,-7.981035,-5.385087,0.599212,0.625256,-0.777480,-0.045169,0.050406
320374.506519,-7.981261,-5.345883,0.597045,0.629491,-0.773960,-0.048464,0.048773
320374.540339,-7.981470,-5.310182,0.593790,0.634129,-0.770006,-0.050335,0.049368
320374.574159,-7.981209,-5.277657,0.590096,0.637088,-0.767253,-0.053440,0.050858
320374.607978,-7.986011,-5.238207,0.587692,0.638126,-0.766117,-0.056125,0.052056
320374.641798,-7.993233,-5.194719,0.586510,0.638751,-0.765601,-0.055673,0.052466
320374.675618,-7.999547,-5.153630,0.585811,0.638634,-0.765816,-0.055384,0.051037
320374.709438,-8.006134,-5.113553,0.586022,0.636500,-0.767443,-0.058266,0.050038
320374.743257,-8.013194,-5.074959,0.588581,0.633824,-0.769489,-0.061095,0.049212
320374.777077,-8.020019,-5.037434,0.594688,0.631951,-0.770991,-0.060763,0.050181
320374.810896,-8.024891,-5.003853,0.602289,0.630065,-0.772815,-0.057292,0.049925
320374.844716,-8.031589,-4.965569,0.610343,0.630219,-0.773050,-0.054432,0.047482
320374.878536,-8.037131,-4.928657,0.617003,0.632493,-0.771380,-0.053061,0.045944
320374.912355,-8.039826,-4.894578,0.623456,0.633801,-0.770237,-0.052480,0.047718
320374.946175,-8.040945,-4.864248,0.628423,0.632399,-0.771104,-0.053048,0.051533
320374.979995,-8.042455,-4.831554,0.631623,0.630524,-0.772484,-0.053008,0.053827
320375.013815,-8.040344,-4.802214,0.632817,0.629189,-0.773804,-0.050196,0.053181
320375.047634,-8.037827,-4.770802,0.632585,0.628915,-0.774413,-0.047041,0.050375
320375.081454,-8.038018,-4.735587,0.630311,0.628783,-0.774854,-0.044572,0.047405
320375.115273,-8.038727,-4.698311,0.627133,0.628404,-0.775387,-0.041516,0.046467
320375.149093,-8.040616,-4.659101,0.622989,0.627656,-0.776111,-0.037846,0.047624
320375.182913,-8.043397,-4.617445,0.616192,0.627025,-0.776649,-0.034717,0.049502
320375.216732,-8.042788,-4.577895,0.610673,0.627903,-0.775965,-0.032926,0.050319
320375.250552,-8.040859,-4.538909,0.603615,0.629725,-0.774531,-0.032315,0.050040
320375.284372,-8.040287,-4.496716,0.595424,0.632457,-0.772299,-0.032008,0.050273
320375.318192,-8.036051,-4.457013,0.589300,0.635171,-0.770023,-0.031609,0.051220
320375.352011,-8.032775,-4.415683,0.583910,0.637226,-0.768337,-0.030901,0.051442
320375.385831,-8.030428,-4.374037,0.578700,0.640072,-0.765708,-0.033391,0.053705
320375.419651,-8.027909,-4.331556,0.576558,0.640540,-0.765065,-0.037439,0.054613
320375.453470,-8.026688,-4.288601,0.577771,0.640980,-0.764575,-0.039671,0.054741
320375.487290,-8.024685,-4.245199,0.578831,0.641760,-0.763906,-0.038932,0.055469
320375.521110,-8.021589,-4.206413,0.583921,0.642077,-0.763555,-0.039050,0.056526
320375.554929,-8.018796,-4.168757,0.588824,0.642208,-0.763296,-0.041398,0.056868
320375.588749,-8.018352,-4.130834,0.593047,0.641752,-0.763563,-0.043474,0.056888
320375.622569,-8.020230,-4.088467,0.596196,0.639845,-0.765283,-0.043249,0.055397
320375.656389,-8.023608,-4.044661,0.597520,0.637420,-0.767651,-0.040072,0.052931
320375.690208,-8.027331,-4.003788,0.598616,0.634061,-0.770725,-0.035556,0.051818
320375.724028,-8.032365,-3.962765,0.596919,0.632845,-0.771928,-0.033696,0.049985
320375.757847,-8.035631,-3.933154,0.593271,0.630907,-0.773407,-0.037186,0.049149
320375.791667,-8.039389,-3.905356,0.589303,0.629355,-0.774137,-0.042551,0.053044
320375.825487,-8.045371,-3.876894,0.584471,0.626492,-0.775679,-0.048303,0.059125
320375.859306,-8.053596,-3.846788,0.579487,0.623269,-0.777349,-0.054839,0.065243
320375.893126,-8.066188,-3.805371,0.573963,0.621943,-0.777703,-0.061478,0.067716
320375.926946,-8.078424,-3.761542,0.569130,0.624313,-0.775907,-0.064669,0.063407
320375.960766,-8.090495,-3.720736,0.564936,0.628578,-0.772858,-0.066342,0.056384
320375.994585,-8.100352,-3.688646,0.560751,0.628380,-0.772766,-0.071234,0.053813
320376.028405,-8.110914,-3.655308,0.561154,0.623231,-0.776541,-0.075354,0.053741
320376.062225,-8.121758,-3.620477,0.566596,0.619212,-0.779993,-0.073360,0.052970
320376.096044,-8.130713,-3.590196,0.574362,0.620046,-0.779926,-0.068662,0.050434
320376.129864,-8.138970,-3.563815,0.581640,0.624361,-0.776610,-0.068256,0.048893
320376.163684,-8.147255,-3.539836,0.587012,0.627386,-0.773575,-0.071927,0.052866
320376.197503,-8.153541,-3.519425,0.590731,0.626456,-0.773278,-0.076641,0.060995
320376.231323,-8.158297,-3.494874,0.593125,0.624671,-0.773487,-0.082635,0.068372
320376.265143,-8.161572,-3.468569,0.593458,0.623464,-0.773632,-0.087184,0.072013
320376.298963,-8.161362,-3.449671,0.593202,0.622288,-0.774201,-0.088696,0.074181
320376.332782,-8.163862,-3.422837,0.591678,0.620297,-0.775626,-0.087716,0.077083
320376.366602,-8.165942,-3.399543,0.588349,0.617311,-0.777608,-0.087213,0.081528
320376.400421,-8.168894,-3.375678,0.584156,0.613002,-0.779977,-0.090075,0.088038
320376.434241,-8.172847,-3.350791,0.579178,0.609010,-0.781476,-0.095887,0.095957
320376.468061,-8.177287,-3.324330,0.573992,0.604666,-0.782769,-0.104160,0.103937
320376.501880,-8.182791,-3.296548,0.568693,0.602422,-0.782170,-0.114420,0.110481
320376.535700,-8.189433,-3.267817,0.563823,0.601689,-0.780019,-0.126115,0.116775
320376.569520,-8.196119,-3.239781,0.559846,0.601167,-0.777278,-0.137409,0.124723
320376.603340,-8.201906,-3.212194,0.557060,0.599693,-0.775181,-0.147469,0.133100
320376.637159,-8.207747,-3.185630,0.554289,0.599316,-0.772174,-0.158419,0.139542
320376.670979,-8.212502,-3.158773,0.552483,0.599865,-0.768100,-0.170774,0.144983
320376.704798,-8.217071,-3.130628,0.551715,0.600513,-0.763771,-0.182259,0.151060
320376.738618,-8.221436,-3.100717,0.551342,0.599554,-0.759792,-0.194660,0.159242
320376.772438,-8.223922,-3.072398,0.550645,0.596462,-0.756486,-0.209859,0.167097
320376.806258,-8.224136,-3.046038,0.550291,0.592108,-0.755207,-0.222465,0.171990
320376.840077,-8.225023,-3.019839,0.551312,0.588793,-0.756158,-0.226937,0.173340
320376.873897,-8.225867,-2.992288,0.551543,0.586817,-0.757084,-0.229386,0.172778
320376.907717,-8.226331,-2.966877,0.549691,0.584878,-0.756525,-0.235678,0.173329
320376.941536,-8.227718,-2.943884,0.546914,0.580516,-0.756347,-0.243960,0.177271
320376.975356,-8.227679,-2.921936,0.543861,0.575107,-0.757430,-0.250546,0.181050
320377.009176,-8.232033,-2.894042,0.540715,0.569829,-0.761154,-0.252446,0.179474
320377.042995,-8.239168,-2.862647,0.537453,0.567404,-0.765399,-0.248893,0.173980
320377.076815,-8.244106,-2.835606,0.533105,0.566708,-0.768766,-0.243891,0.168397
320377.110635,-8.250004,-2.812598,0.528617,0.563354,-0.772473,-0.242045,0.165320
320377.144454,-8.257574,-2.787559,0.524470,0.561611,-0.774337,-0.240873,0.164244
320377.178274,-8.265332,-2.760348,0.521109,0.560799,-0.776385,-0.237519,0.162220
320377.212094,-8.273292,-2.731321,0.518649,0.562450,-0.777511,-0.232522,0.158301
320377.245914,-8.281004,-2.701953,0.516385,0.564829,-0.778571,-0.226874,0.152718
320377.279733,-8.288756,-2.672541,0.513492,0.566735,-0.780022,-0.220393,0.147660
320377.313553,-8.294700,-2.647378,0.510417,0.567191,-0.782009,-0.214411,0.144167
320377.347372,-8.301374,-2.622666,0.508614,0.566856,-0.784107,-0.209421,0.141398
320377.381192,-8.308541,-2.598121,0.506911,0.566987,-0.785149,-0.206198,0.139819
320377.415012,-8.316374,-2.569420,0.506409,0.567522,-0.785934,-0.204289,0.135987
320377.448831,-8.325487,-2.541488,0.508019,0.570952,-0.785942,-0.200334,0.127180
320377.482651,-8.334927,-2.513368,0.511961,0.576577,-0.784797,-0.194275,0.117939
320377.516471,-8.345586,-2.485548,0.515750,0.580702,-0.784604,-0.187387,0.109850
320377.550291,-8.355760,-2.458312,0.520710,0.581738,-0.786703,-0.179523,0.102229
320377.584110,-8.365192,-2.433490,0.526093,0.584540,-0.787758,-0.169287,0.095358
320377.617930,-8.373528,-2.410706,0.530895,0.588891,-0.787026,-0.159941,0.090646
320377.651750,-8.381961,-2.388020,0.534120,0.592465,-0.785717,-0.154826,0.087535
320377.685569,-8.391239,-2.366194,0.534814,0.595757,-0.783670,-0.152840,0.087028
320377.719389,-8.397689,-2.350131,0.536021,0.595691,-0.783238,-0.152592,0.091686
320377.753209,-8.404442,-2.330205,0.536378,0.593388,-0.784680,-0.150942,0.096875
320377.787028,-8.408010,-2.320719,0.537705,0.590161,-0.787798,-0.146018,0.098809
320377.820848,-8.413564,-2.300848,0.538323,0.587599,-0.790939,-0.139647,0.098186
320377.854668,-8.419676,-2.281465,0.536898,0.585974,-0.793019,-0.135129,0.097448
320377.888488,-8.425846,-2.261441,0.535254,0.582874,-0.795044,-0.135817,0.098572
320377.922307,-8.432431,-2.237917,0.532859,0.579382,-0.796505,-0.140741,0.100440
320377.956127,-8.437458,-2.216523,0.531010,0.578133,-0.796250,-0.146599,0.101279
320377.989946,-8.441381,-2.196656,0.528699,0.577777,-0.795350,-0.152338,0.101910
